mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,goudomp,0.7242821862002171,0.016394123371899574,0.865713533425132,0.021285167906106912,clinic,0.40105600259663876,0.017534714028118938,2013,6,Senegal
ALL,goudomp,0.7777777777777778,0,0.8333333333333331,1.1102230246251565e-16,health center,0.2818223443223443,0.014309492563404205,2013,6,Senegal
ALL,guediawaye,0.5980272503735027,0.056814967599288925,0.609101388114051,0.08899708130287728,clinic,0.38196916967388644,0.02605702204441985,2013,6,Senegal
ALL,guediawaye,0.7136192694947366,0.05339794135913936,0.7174379368177629,0.07953916727952286,health center,0.361762371359716,0.04260843960580437,2013,6,Senegal
ALL,guediawaye,0.6716710431734936,0.06407813433068604,0.5590078777122884,0.11534064179523482,hospital,0.5177226630374191,0.0554724156385002,2013,6,Senegal
ALL,guinguineo,0.6855201886222809,0.02434471570722544,0.8247711391828596,0.03875792145743288,clinic,0.26171890101368234,0.030648775927220033,2013,6,Senegal
ALL,guinguineo,0.7777777777777778,0,0.7500000000000001,1.1102230246251564e-16,health center,0.40761904761904766,0.03546294179955869,2013,6,Senegal
ALL,kaffrine,0.7351674878963461,0.02142184410637631,0.8785910883972707,0.02736765372685197,clinic,0.4357476313606471,0.02879839087117413,2013,6,Senegal
ALL,kaffrine,0.9260280419092917,0.03703675548983746,0.9584482138146199,0.04166634992606716,hospital,0.47620192833579467,0.05407977564991986,2013,6,Senegal
ALL,kanel,0.6590809097800241,0.026602325849672828,0.7759989844776745,0.04691500154194839,clinic,0.37551893222832056,0.022903273660749037,2013,6,Senegal
ALL,kanel,0.8148148148148148,0,0.8333333333333333,0,health center,0.36881868131868134,0.06288011869114749,2013,6,Senegal
ALL,kaolack,0.6711195679648804,0.034013881974694286,0.7557718845651611,0.048260405235000976,clinic,0.4059176823511753,0.01914013655084818,2013,6,Senegal
ALL,kaolack,0.7039078562363122,0.07160322460468928,0.7918963382658513,0.10447281199338937,health center,0.42254899594176826,0.032217869461927014,2013,6,Senegal
ALL,kaolack,0.486909631754379,0.09200622944880187,0.41666666666666663,0.1680933387789773,hospital,0.2848829667151743,0.034678616539700294,2013,6,Senegal
ALL,kebemer,0.7284290805983881,0.022985287124656494,0.875038271228742,0.026520450852903464,clinic,0.377310729010354,0.035442151524964834,2013,6,Senegal
ALL,kebemer,0.8485294830105812,0.03757123189666652,0.8939645008601187,0.05144474739534336,health center,0.41153242229905745,0.038336010351814706,2013,6,Senegal
ALL,kedougou,0.6445124095465863,0.0401364148364859,0.7303732703654904,0.045571219127546136,clinic,0.4941161213659588,0.028038336591768572,2013,6,Senegal
ALL,kedougou,0.6969268173572007,0.10873958422117495,0.7607398144269825,0.14714181096800924,health center,0.40800591528488805,0.022028938435244023,2013,6,Senegal
ALL,kedougou,0.7777777777777778,0,0.9166666666666666,0,hospital,0.5880952380952381,0.054761904761904796,2013,6,Senegal
