mga,department,readiness,se.readiness,factype,process_quality,se.process_quality,year,recode,country,logit_readiness,var_logit_readiness,logit_process_quality,var_logit_process_quality
ALL,foundiougne,0.795571792,0.049909564,ALL,0.370710684,0.018714602,2018,7,Senegal,1.358844237,0.094173164,-0.529169181,0.006435618
ALL,gossas,0.90486565,0.049941613,ALL,0.386861553,0.027348921,2018,7,Senegal,2.252496376,0.336575275,-0.460523877,0.013293892
ALL,goudiry,0.826841612,0.011591788,ALL,0.505492651,0.03748885,2018,7,Senegal,1.563406439,0.006554946,0.021971487,0.022492051
ALL,goudomp,0.881481481,0.012999947,ALL,0.377655678,0.025861452,2018,7,Senegal,2.006534771,0.015484043,-0.499510638,0.01210744
ALL,guediawaye,0.82247387,0.049721879,ALL,0.32704611,0.031882765,2018,7,Senegal,1.533198903,0.115964823,-0.721575644,0.020985696
ALL,guinguineo,0.553126859,0.070345784,ALL,0.502721088,0.039335379,2018,7,Senegal,0.213312622,0.080994988,0.010884461,0.024757819
ALL,kaffrine,0.591404194,0.099228028,ALL,0.33742793,0.064645414,2018,7,Senegal,0.369773282,0.168621174,-0.674777388,0.083607866
ALL,kanel,0.793650794,0.013210323,ALL,0.291086691,0.036808104,2018,7,Senegal,1.347073648,0.006506724,-0.890112116,0.031816759
ALL,kaolack,0.651934594,0.035422298,ALL,0.450760471,0.028887601,2018,7,Senegal,0.627553832,0.024368213,-0.197598554,0.013614689
ALL,kebemer,0.76166218,0.026968865,ALL,NA,NA,2018,7,Senegal,1.161814044,0.022070625,NA,NA
ALL,kedougou,0.687203824,0.06403818,ALL,0.384914344,0.053969538,2018,7,Senegal,0.787079153,0.088753188,-0.468740711,0.051963454
ALL,kolda,0.655465113,0.031967514,ALL,0.364403192,0.023200339,2018,7,Senegal,0.643149727,0.020037897,-0.556303488,0.010033695
ALL,koungheul,0.672603905,0.026447303,ALL,0.372902855,0.0603475,2018,7,Senegal,0.719985867,0.014424375,-0.519783522,0.066597435
ALL,linguere,0.55152081,0.105510108,ALL,0.305453158,0.043966326,2018,7,Senegal,0.206817289,0.181961596,-0.821463167,0.042948503
ALL,louga,0.783945093,0.016463098,ALL,0.305775336,0.02752962,2018,7,Senegal,1.288806407,0.009447645,-0.819944997,0.016818817
ALL,malem hodar,0.711154938,0.034714562,ALL,0.423443223,0.043912158,2018,7,Senegal,0.900999895,0.028560448,-0.30865438,0.032351545
ALL,matam,0.759174977,0.028988708,ALL,0.293587134,0.04171054,2018,7,Senegal,1.148161664,0.025140315,-0.878025389,0.040448311
ALL,mbacke,0.857372836,0.024685644,ALL,0.412853894,0.01718697,2018,7,Senegal,1.793638895,0.040751632,-0.35217993,0.005027053
ALL,mbour,0.744137968,0.033147146,ALL,0.435045678,0.022714366,2018,7,Senegal,1.067588098,0.030309143,-0.26129385,0.008540924
ALL,medina yoroufoula,0.574074074,0.041030497,ALL,0.522619048,0.061162113,2018,7,Senegal,0.298492989,0.028158501,0.090537986,0.060098595
ALL,nioro du rip,0.758328349,0.026961706,ALL,0.508241759,0.035614352,2018,7,Senegal,1.143536479,0.021643562,0.032970023,0.020305145
ALL,oussouye,0.874619208,0.015478734,ALL,0.339674467,0.019341939,2018,7,Senegal,1.942433158,0.01992374,-0.664745238,0.00743632
ALL,pikine,0.474655288,0.107415239,ALL,0.316527487,0.02039239,2018,7,Senegal,-0.10146581,0.18556088,-0.769776357,0.008885283
ALL,podor,0.741344934,0.016806143,ALL,0.330233009,0.032033447,2018,7,Senegal,1.052970632,0.007681632,-0.707131383,0.020975818
ALL,ranerou,0.777777778,6.67E-17,ALL,0.355189778,0.028060603,2018,7,Senegal,1.252762968,NA,-0.596303812,0.015010987
ALL,rufisque,0.720284942,0.058877542,ALL,0.303896011,0.046070084,2018,7,Senegal,0.945875449,0.085400216,-0.828813483,0.047428541
ALL,saint louis,0.683430484,0.056966318,ALL,0.346785381,0.026013344,2018,7,Senegal,0.769582088,0.069328121,-0.633199651,0.013187395
ALL,salemata,0.726059376,0.029565001,ALL,0.416939828,0.051681089,2018,7,Senegal,0.974720413,0.022095236,-0.335348478,0.045194937
ALL,saraya,0.620171257,0.14770958,ALL,0.44096441,0.058397088,2018,7,Senegal,0.490275186,0.393204431,-0.237248968,0.056117252
ALL,sedhiou,0.664928845,0.075953613,ALL,0.350952381,0.017191235,2018,7,Senegal,0.685337122,0.116217744,-0.61485554,0.00569593
ALL,tambacounda,0.729192988,0.047111621,ALL,0.326308228,0.043509537,2018,7,Senegal,0.990531991,0.056918222,-0.724930275,0.03917332
ALL,thies,0.742476684,0.038644381,ALL,0.340081347,0.029537927,2018,7,Senegal,1.058881206,0.040848297,-0.66293173,0.017322621
ALL,tivaoune,0.818885344,0.032766079,ALL,0.314196364,0.026047132,2018,7,Senegal,1.508813789,0.04880851,-0.780573188,0.014612279
ALL,velingara,0.663936177,0.058884626,ALL,0.413741295,0.031866879,2018,7,Senegal,0.680884935,0.069647839,-0.348520282,0.017260076
ALL,ziguinchor,0.795734037,0.028259209,ALL,0.343561218,0.022805311,2018,7,Senegal,1.359842124,0.030226797,-0.647464126,0.010225281
public,bakel,0.798195632,0.016107095,ALL,0.351587302,0.026228778,2018,7,Senegal,1.375054964,0.009998955,-0.612069325,0.013236913
private,bambey,0.814814815,0,ALL,0.29025641,0.041298452,2018,7,Senegal,1.481604541,NA,-0.894139058,0.040188421
public,bambey,0.874074074,0.029768195,ALL,0.453089133,0.037130915,2018,7,Senegal,1.93747128,0.073143916,-0.188196972,0.022452821
private,bignona,0.814814815,1.11E-16,ALL,0.26996337,0.019979754,2018,7,Senegal,1.481604541,NA,-0.994808428,0.010277353
public,bignona,0.845453427,0.03649822,ALL,0.32040113,0.014238421,2018,7,Senegal,1.699377588,0.078027058,-0.751928985,0.004275927
private,birkelane,0.592592593,0,ALL,0.237948718,0.042739829,2018,7,Senegal,0.374693449,NA,-1.163958673,0.05555593
public,birkelane,0.657952081,0.031217465,ALL,0.329664082,0.045611241,2018,7,Senegal,0.654181261,0.01924123,-0.709704752,0.042600582
private,bounkiling,0.925925926,0,ALL,0.411428571,0.037179469,2018,7,Senegal,2.525728644,NA,-0.358062869,0.023573232
public,bounkiling,0.867367365,0.040206038,ALL,0.484773282,0.050633474,2018,7,Senegal,1.877879444,0.122144973,-0.060925712,0.041096169
private,dagana,0.592592593,0,ALL,0.306318681,0.056734885,2018,7,Senegal,0.374693449,NA,-0.817386658,0.071290784
public,dagana,0.809546616,0.022907678,ALL,0.316747618,0.03461931,2018,7,Senegal,1.447066894,0.022075017,-0.768759014,0.025588675
private,dakar,0.536484247,0.087737951,ALL,0.35585373,0.068606035,2018,7,Senegal,0.146196826,0.124489302,-0.593406054,0.089580318
public,dakar,0.818590352,0.026632465,ALL,0.333633375,0.022384261,2018,7,Senegal,1.506826054,0.032163901,-0.691797295,0.010137248
private,diourbel,0.812636151,0.035885471,ALL,0.36996337,0.08933149,2018,7,Senegal,1.46723103,0.05554864,-0.53237396,0.146879134
public,diourbel,0.888888889,0.03599353,ALL,0.422527473,0.019122178,2018,7,Senegal,2.079441542,0.1328125,-0.312406401,0.006141892
private,fatick,0.888888889,0,ALL,0.393333333,0.037092626,2018,7,Senegal,2.079441542,NA,-0.433322063,0.024163142
public,fatick,0.852896014,0.01322333,ALL,0.358087025,0.024208191,2018,7,Senegal,1.757497907,0.011108122,-0.583676699,0.011091625
private,foundiougne,0.84045584,0.102277115,ALL,0.336190476,0.039615181,2018,7,Senegal,1.661623666,0.581788748,-0.680317354,0.031511242
public,foundiougne,0.784946273,0.054101682,ALL,0.383139632,0.020458845,2018,7,Senegal,1.294727386,0.102718278,-0.476243192,0.007493321
public,gossas,0.90486565,0.049941613,ALL,0.386861553,0.027348921,2018,7,Senegal,2.252496376,0.336575275,-0.460523877,0.013293892
private,goudiry,0.740740741,0,ALL,0.513260073,0.039098711,2018,7,Senegal,1.049822124,NA,0.053052733,0.024493788
public,goudiry,0.835591689,0.008690453,ALL,0.358629616,0.058480291,2018,7,Senegal,1.62578705,0.004001742,-0.581316966,0.064641131
public,goudomp,0.881481481,0.012999947,ALL,0.377655678,0.025861452,2018,7,Senegal,2.006534771,0.015484043,-0.499510638,0.01210744
public,guediawaye,0.82247387,0.049721879,ALL,0.32704611,0.031882765,2018,7,Senegal,1.533198903,0.115964823,-0.721575644,0.020985696
private,guinguineo,0.407407407,0,ALL,NA,NA,2018,7,Senegal,-0.374693449,NA,NA,NA
public,guinguineo,0.62962963,0.05435551,ALL,0.502721088,0.039335379,2018,7,Senegal,0.530628251,0.054330583,0.010884461,0.024757819
private,kaffrine,0.37037037,0.081477325,ALL,0.326373626,0.04408041,2018,7,Senegal,-0.530628251,0.122076125,-0.724632797,0.040199715
public,kaffrine,0.703703704,0.05435551,ALL,0.34017094,0.079924679,2018,7,Senegal,0.864997437,0.06796026,-0.662532545,0.126795693
public,kanel,0.793650794,0.013210323,ALL,0.291086691,0.036808104,2018,7,Senegal,1.347073648,0.006506724,-0.890112116,0.031816759
private,kaolack,0.455026455,0.059401006,ALL,NA,NA,2018,7,Senegal,-0.180381692,0.057380386,NA,NA
public,kaolack,0.690631811,0.025631493,ALL,0.450760471,0.028887601,2018,7,Senegal,0.803074728,0.01439141,-0.197598554,0.013614689
private,kebemer,0.37037037,0,ALL,NA,NA,2018,7,Senegal,-0.530628251,NA,NA,NA
public,kebemer,0.775686979,0.023815202,ALL,NA,NA,2018,7,Senegal,1.240706569,0.01873383,NA,NA
private,kedougou,0.407407407,5.55E-17,ALL,NA,NA,2018,7,Senegal,-0.374693449,NA,NA,NA
public,kedougou,0.702592647,0.064400753,ALL,0.384914344,0.053969538,2018,7,Senegal,0.859674516,0.094988558,-0.468740711,0.051963454
private,kolda,0.420634921,0.030219549,ALL,NA,NA,2018,7,Senegal,-0.320167528,0.015376613,NA,NA
public,kolda,0.726831755,0.023381949,ALL,0.364403192,0.023200339,2018,7,Senegal,0.978607138,0.013868618,-0.556303488,0.010033695
private,koungheul,0.777777778,0,ALL,0.285714286,0.109108945,2018,7,Senegal,1.252762968,NA,-0.916290732,0.285833333
public,koungheul,0.666666667,0.027177755,ALL,0.378095238,0.063489561,2018,7,Senegal,0.693147181,0.014957265,-0.497640849,0.072904523
private,linguere,0.425925926,0.12962963,ALL,NA,NA,2018,7,Senegal,-0.298492989,0.281063558,NA,NA
public,linguere,0.834680135,0.012631323,ALL,0.305453158,0.043966326,2018,7,Senegal,1.619166406,0.008379294,-0.821463167,0.042948503
private,louga,0.518518519,0,ALL,NA,NA,2018,7,Senegal,0.074107972,NA,NA,NA
public,louga,0.787557978,0.016335417,ALL,0.305775336,0.02752962,2018,7,Senegal,1.310267878,0.00953267,-0.819944997,0.016818817
private,malem hodar,0.62962963,0,ALL,NA,NA,2018,7,Senegal,0.530628251,NA,NA,NA
public,malem hodar,0.718518519,0.037025639,ALL,0.423443223,0.043912158,2018,7,Senegal,0.937124819,0.033514253,-0.30865438,0.032351545
public,matam,0.759174977,0.028988708,ALL,0.293587134,0.04171054,2018,7,Senegal,1.148161664,0.025140315,-0.878025389,0.040448311
private,mbacke,0.518518519,0,ALL,0.666666667,0,2018,7,Senegal,0.074107972,NA,0.693147181,NA
public,mbacke,0.880938508,0.010381965,ALL,0.406823904,0.016496665,2018,7,Senegal,2.001347726,0.009797727,-0.377110889,0.004673176
private,mbour,0.62962963,0,ALL,0.396776557,0.04326155,2018,7,Senegal,0.530628251,NA,-0.418914388,0.032670495
public,mbour,0.766635395,0.029426299,ALL,0.460990845,0.01968834,2018,7,Senegal,1.189409265,0.027053508,-0.156354371,0.006278289
public,medina yoroufoula,0.574074074,0.041030497,ALL,0.522619048,0.061162113,2018,7,Senegal,0.298492989,0.028158501,0.090537986,0.060098595
public,nioro du rip,0.758328349,0.026961706,ALL,0.508241759,0.035614352,2018,7,Senegal,1.143536479,0.021643562,0.032970023,0.020305145
private,oussouye,0.896296296,0.030728591,ALL,0.368718967,0.049358452,2018,7,Senegal,2.156733216,0.109293304,-0.537716395,0.044966245
public,oussouye,0.864197531,0.010342072,ALL,0.329532967,0.01470797,2018,7,Senegal,1.850599969,0.007765577,-0.710298133,0.004431521
private,pikine,0.333333333,0,ALL,NA,NA,2018,7,Senegal,-0.693147181,NA,NA,NA
public,pikine,0.819095974,0.039407291,ALL,0.316527487,0.02039239,2018,7,Senegal,1.510234617,0.070727308,-0.769776357,0.008885283
private,podor,0.777777778,0,ALL,0.336190476,0.042018245,2018,7,Senegal,1.252762968,NA,-0.680317354,0.035450147
public,podor,0.74011617,0.017328735,ALL,0.328530874,0.039396732,2018,7,Senegal,1.046572438,0.008116624,-0.714837219,0.031894509
public,ranerou,0.777777778,6.67E-17,ALL,0.355189778,0.028060603,2018,7,Senegal,1.252762968,NA,-0.596303812,0.015010987
private,rufisque,0.777777778,0,ALL,NA,NA,2018,7,Senegal,1.252762968,NA,NA,NA
public,rufisque,0.711085764,0.067359328,ALL,0.303896011,0.046070084,2018,7,Senegal,0.900663163,0.107501279,-0.828813483,0.047428541
private,saint louis,0.296296296,0,ALL,NA,NA,2018,7,Senegal,-0.864997437,NA,NA,NA
public,saint louis,0.730144792,0.039513939,ALL,0.346785381,0.026013344,2018,7,Senegal,0.99535731,0.040218054,-0.633199651,0.013187395
private,salemata,0.691358025,0.046558471,ALL,0.321428571,0.035714286,2018,7,Senegal,0.806475866,0.047608163,-0.747214402,0.026811669
public,salemata,0.740740741,0.036623202,ALL,0.470818071,0.075130114,2018,7,Senegal,1.049822124,0.036367347,-0.116860526,0.090930974
private,saraya,0.396825397,0.083487234,ALL,0.392857143,0.042089689,2018,7,Senegal,-0.418710335,0.12166205,-0.435318071,0.031138691
public,saraya,0.830111961,0.056740229,ALL,0.464285714,0.077464158,2018,7,Senegal,1.586420956,0.161876282,-0.143100844,0.096998386
private,sedhiou,0.592592593,0,ALL,NA,NA,2018,7,Senegal,0.374693449,NA,NA,NA
public,sedhiou,0.691430043,0.103516809,ALL,0.350952381,0.017191235,2018,7,Senegal,0.806813396,0.235406247,-0.61485554,0.00569593
private,tambacounda,0.647640807,0.03081821,ALL,0.350730822,0.068442554,2018,7,Senegal,0.608685142,0.018237916,-0.615828348,0.090334777
public,tambacounda,0.755785097,0.058712815,ALL,0.290788941,0.03789148,2018,7,Senegal,1.129708486,0.101187028,-0.891555453,0.033757973
private,thies,0.574074074,0.131761569,ALL,0.285714286,0,2018,7,Senegal,0.298492989,0.290384544,-0.916290732,NA
public,thies,0.770736984,0.034980595,ALL,0.343563372,0.031096486,2018,7,Senegal,1.212477291,0.039189885,-0.647454574,0.019011803
private,tivaoune,0.731922399,0.009501729,ALL,0.285714286,0,2018,7,Senegal,1.004397999,0.002345061,-0.916290732,NA
public,tivaoune,0.833747787,0.036101969,ALL,0.317009047,0.028403112,2018,7,Senegal,1.61242495,0.067835576,-0.767551302,0.017209119
public,velingara,0.663936177,0.058884626,ALL,0.413741295,0.031866879,2018,7,Senegal,0.680884935,0.069647839,-0.348520282,0.017260076
private,ziguinchor,0.789173789,0.102956705,ALL,0.323973115,0.053048455,2018,7,Senegal,1.319952413,0.382925912,-0.735572313,0.058667772
public,ziguinchor,0.797975385,0.01418453,ALL,0.350503944,0.024097704,2018,7,Senegal,1.373688203,0.007741807,-0.616824805,0.011205016
private,guediawaye,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,matam,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,gossas,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,nioro du rip,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,velingara,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,ranerou,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,bakel,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,medina yoroufoula,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,kanel,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
private,goudomp,NA,NA,ALL,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,bakel,0.788359788,0.018514662,clinic,NA,NA,2018,7,Senegal,1.315066852,0.012313635,NA,NA
ALL,bakel,0.839506173,0.022084622,health center,0.351587302,0.026228778,2018,7,Senegal,1.654558348,0.026866772,-0.612069325,0.013236913
ALL,bambey,0.866646809,0.026953084,clinic,0.415506362,0.03208761,2018,7,Senegal,1.871630347,0.054390848,-0.34124797,0.017456606
ALL,bignona,0.842459685,0.035128966,clinic,0.306873958,0.013332535,2018,7,Senegal,1.676644412,0.0700566,-0.81477476,0.00392899
ALL,bignona,0.851851852,0,health center,0.323076923,0.033064569,2018,7,Senegal,1.749199855,NA,-0.739667196,0.022857841
ALL,birkelane,0.618813495,0.020824524,clinic,0.256399636,0.035508184,2018,7,Senegal,0.484515157,0.007793914,-1.064766443,0.034685098
ALL,birkelane,0.777777778,0,health center,0.478571429,0.094058167,2018,7,Senegal,1.252762968,NA,-0.085766822,0.14207244
ALL,bounkiling,0.880508247,0.042581328,clinic,0.48689886,0.029151039,2018,7,Senegal,1.997251933,0.163793129,-0.052416557,0.013615218
ALL,bounkiling,0.814814815,1.11E-16,health center,0.326923077,0.129807692,2018,7,Senegal,1.481604541,NA,-0.722134717,0.348000847
ALL,dagana,0.783091108,0.03124477,clinic,0.29678326,0.04537339,2018,7,Senegal,1.283771634,0.033835715,-0.862663044,0.047265608
ALL,dagana,0.851851852,1.11E-16,health center,0.459047619,0.022416385,2018,7,Senegal,1.749199855,NA,-0.164177305,0.008148874
ALL,dakar,0.554838702,0.088891222,clinic,0.354170365,0.066517381,2018,7,Senegal,0.22024076,0.129523764,-0.600757692,0.084568748
ALL,dakar,0.737641984,0.037016911,health center,0.34342754,0.027660983,2018,7,Senegal,1.033748545,0.036586462,-0.648056919,0.015048723
ALL,dakar,0.58939125,0.043486749,hospital,0.338624593,0.021522986,2018,7,Senegal,0.361449409,0.032288667,-0.669429518,0.009235746
ALL,diourbel,0.881748761,0.029783832,clinic,0.409261579,0.027345128,2018,7,Senegal,2.009095656,0.081594337,-0.367018807,0.012792857
ALL,diourbel,0.740740741,0,hospital,NA,NA,2018,7,Senegal,1.049822124,NA,NA,NA
ALL,fatick,0.858920911,0.013087643,clinic,0.371188549,0.023663103,2018,7,Senegal,1.8063562,0.011665174,-0.527121299,0.010278112
ALL,fatick,0.814814815,0,health center,0.315018315,0.036769315,2018,7,Senegal,1.481604541,NA,-0.776761321,0.029036318
ALL,fatick,0.814814815,1.11E-16,hospital,0.366959707,0.056145901,2018,7,Senegal,1.481604541,NA,-0.545282022,0.058416649
ALL,foundiougne,0.808473441,0.048929342,clinic,0.370710684,0.018714602,2018,7,Senegal,1.440121339,0.099850263,-0.529169181,0.006435618
ALL,foundiougne,0.37037037,0,health center,NA,NA,2018,7,Senegal,-0.530628251,NA,NA,NA
ALL,gossas,0.962962963,0,clinic,0.356776557,0.018250629,2018,7,Senegal,3.258096538,NA,-0.589382471,0.006324691
ALL,gossas,0.814814815,1.11E-16,health center,0.451428571,0.071577622,2018,7,Senegal,1.481604541,NA,-0.194900339,0.083543003
ALL,goudiry,0.823728303,0.012745773,clinic,0.50848666,0.037656829,2018,7,Senegal,1.54181421,0.007705471,0.033949901,0.022701667
ALL,goudiry,0.851851852,1.11E-16,health center,0.153846154,0,2018,7,Senegal,1.749199855,NA,-1.704748092,NA
ALL,goudomp,0.881481481,0.012999947,clinic,0.377655678,0.025861452,2018,7,Senegal,2.006534771,0.015484043,-0.499510638,0.01210744
ALL,guediawaye,0.833333333,0.054934804,clinic,0.326231176,0.037076488,2018,7,Senegal,1.609437912,0.156444444,-0.725280801,0.028452763
ALL,guediawaye,0.814814815,0,health center,0.308791209,0.011809262,2018,7,Senegal,1.481604541,NA,-0.805776587,0.003061238
ALL,guediawaye,0.62962963,0,hospital,0.389010989,0.058398976,2018,7,Senegal,0.530628251,NA,-0.451471381,0.060369827
ALL,guinguineo,0.553126859,0.070345784,clinic,0.502721088,0.039335379,2018,7,Senegal,0.213312622,0.080994988,0.010884461,0.024757819
ALL,kaffrine,0.696188939,0.049518678,clinic,0.33742793,0.064645414,2018,7,Senegal,0.829215087,0.054812131,-0.674777388,0.083607866
ALL,kaffrine,0.296296296,0,hospital,NA,NA,2018,7,Senegal,-0.864997437,NA,NA,NA
ALL,kanel,0.793650794,0.013210323,clinic,0.291086691,0.036808104,2018,7,Senegal,1.347073648,0.006506724,-0.890112116,0.031816759
ALL,kaolack,0.654136701,0.038413008,clinic,0.455384615,0.029988963,2018,7,Senegal,0.637272745,0.028827743,-0.178937459,0.014621313
ALL,kaolack,0.765432099,0.011639618,health center,0.339285714,0.042633344,2018,7,Senegal,1.182695406,0.004202686,-0.666478933,0.036169313
ALL,kaolack,0.518518519,0,hospital,NA,NA,2018,7,Senegal,0.074107972,NA,NA,NA
ALL,kebemer,0.768518519,0.0248452,clinic,NA,NA,2018,7,Senegal,1.199964783,0.019504903,NA,NA
ALL,kebemer,0.710239651,0.141366984,health center,NA,NA,2018,7,Senegal,0.896548253,0.471854659,NA,NA
ALL,kedougou,0.660493827,0.069978513,clinic,0.403846154,0.07601629,2018,7,Senegal,0.665495649,0.097386004,-0.389464767,0.099693016
ALL,kedougou,0.851851852,1.11E-16,health center,0.38043956,0.064202915,2018,7,Senegal,1.749199855,NA,-0.487682936,0.074194342
ALL,kedougou,0.407407407,5.55E-17,hospital,NA,NA,2018,7,Senegal,-0.374693449,NA,NA,NA
ALL,kolda,0.649000964,0.034246489,clinic,0.378388278,0.030491218,2018,7,Senegal,0.614650726,0.022601101,-0.496394796,0.016804895
ALL,kolda,0.631944444,0.104939923,health center,0.351428571,0.026915843,2018,7,Senegal,0.540567593,0.203562101,-0.612765662,0.013945247
ALL,kolda,0.814814815,0,hospital,0.289468864,0.088715092,2018,7,Senegal,1.481604541,NA,-0.897965027,0.186048029
ALL,koungheul,0.672603905,0.026447303,clinic,0.372902855,0.0603475,2018,7,Senegal,0.719985867,0.014424375,-0.519783522,0.066597435
ALL,linguere,0.544656098,0.108421407,clinic,0.357142857,0.053571429,2018,7,Senegal,0.17910162,0.191120068,-0.587786665,0.054444444
ALL,linguere,0.851851852,1.11E-16,hospital,0.213919414,0.046645443,2018,7,Senegal,1.749199855,NA,-1.30145994,0.076945619
ALL,louga,0.777777778,0.017965117,clinic,0.207686358,0.058351564,2018,7,Senegal,1.252762968,0.010803739,-1.338928279,0.125746177
ALL,louga,0.820301783,0.036036299,health center,0.328612617,0.028754206,2018,7,Senegal,1.518393431,0.059764807,-0.71446669,0.016985876
ALL,malem hodar,0.718518519,0.037025639,clinic,0.423443223,0.043912158,2018,7,Senegal,0.937124819,0.033514253,-0.30865438,0.032351545
ALL,malem hodar,0.62962963,0,health center,NA,NA,2018,7,Senegal,0.530628251,NA,NA,NA
ALL,matam,0.736480466,0.027869196,clinic,0.311904762,0.112022797,2018,7,Senegal,1.027755213,0.020620576,-0.791229365,0.272440527
ALL,matam,0.851851852,0,health center,0.289010989,0.035574536,2018,7,Senegal,1.749199855,NA,-0.900192262,0.029972572
ALL,matam,0.888888889,0,hospital,0.237637363,0.05949034,2018,7,Senegal,2.079441542,NA,-1.165676519,0.107830159
ALL,mbacke,0.854639714,0.026721862,clinic,0.409243156,0.019927687,2018,7,Senegal,1.7714646,0.04626747,-0.367095008,0.006794123
ALL,mbacke,0.888888889,0,health center,0.392380952,0.033694064,2018,7,Senegal,2.079441542,NA,-0.437314934,0.019972305
ALL,mbacke,0.888888889,0,hospital,0.543809524,0.077348345,2018,7,Senegal,2.079441542,NA,0.175688612,0.097211132
ALL,mbour,0.749705282,0.03616721,clinic,0.439261484,0.028278265,2018,7,Senegal,1.097041078,0.03714886,-0.244159821,0.0131807
ALL,mbour,0.707977208,0.07728131,health center,0.423095944,0.033251745,2018,7,Senegal,0.885580047,0.139725893,-0.310077,0.018558547
ALL,medina yoroufoula,0.574074074,0.041030497,clinic,0.522619048,0.061162113,2018,7,Senegal,0.298492989,0.028158501,0.090537986,0.060098595
ALL,nioro du rip,0.746041734,0.031791875,clinic,0.538461538,0,2018,7,Senegal,1.077611594,0.028156672,0.15415068,NA
ALL,nioro du rip,0.814814815,0,health center,0.357142857,0,2018,7,Senegal,1.481604541,NA,-0.587786665,NA
ALL,oussouye,0.880287871,0.015562515,clinic,0.348227878,0.021181393,2018,7,Senegal,1.995159043,0.021808903,-0.626837909,0.008709443
ALL,oussouye,0.814814815,1.11E-16,health center,0.287912088,0.036377444,2018,7,Senegal,1.481604541,NA,-0.905546193,0.031483089
ALL,pikine,0.455340664,0.101118022,clinic,0.313736264,0.025505117,2018,7,Senegal,-0.179114677,0.166239549,-0.7827093,0.01403276
ALL,pikine,0.814814815,0.037037037,health center,0.307326007,0.020036701,2018,7,Senegal,1.481604541,0.060247934,-0.812650362,0.008859231
ALL,pikine,0.777777778,0.087841046,hospital,0.376149776,0.05030607,2018,7,Senegal,1.252762968,0.258290816,-0.505922909,0.045957722
ALL,podor,0.740740741,0.017614423,clinic,0.329157509,0.041616708,2018,7,Senegal,1.049822124,0.008412708,-0.711997984,0.03552113
ALL,podor,0.777777778,0,health center,0.336190476,0.042018245,2018,7,Senegal,1.252762968,NA,-0.680317354,0.035450147
ALL,podor,0.703703704,0,hospital,0.317460317,0.015873016,2018,7,Senegal,0.864997437,NA,-0.765467842,0.005366414
ALL,ranerou,0.777777778,7.88E-17,clinic,0.428571429,0.044821073,2018,7,Senegal,1.252762968,NA,-0.287682072,0.033496094
ALL,ranerou,0.777777778,0,health center,0.31978022,0.029276544,2018,7,Senegal,1.252762968,NA,-0.754782006,0.018114982
ALL,rufisque,0.736502696,0.072003395,clinic,0.25063997,0.058117226,2018,7,Senegal,1.027869761,0.137659097,-1.095202021,0.095747631
ALL,rufisque,0.407407407,0,health center,NA,NA,2018,7,Senegal,-0.374693449,NA,NA,NA
ALL,rufisque,0.81056466,0.025844268,hospital,0.431941392,0.036480721,2018,7,Senegal,1.453683361,0.028328992,-0.273934684,0.022105019
ALL,saint louis,0.680851053,0.059588248,clinic,0.350915234,0.025289578,2018,7,Senegal,0.757685654,0.075202135,-0.615018624,0.012327525
ALL,saint louis,0.740740741,0,hospital,0.334065934,0.071942362,2018,7,Senegal,1.049822124,NA,-0.689852285,0.104578531
ALL,salemata,0.722430269,0.036829202,clinic,0.470818071,0.075130114,2018,7,Senegal,0.956548717,0.0337325,-0.116860526,0.090930974
ALL,salemata,0.740740741,0,health center,0.321428571,0.035714286,2018,7,Senegal,1.049822124,NA,-0.747214402,0.026811669
ALL,saraya,0.620171257,0.14770958,clinic,0.44096441,0.058397088,2018,7,Senegal,0.490275186,0.393204431,-0.237248968,0.056117252
ALL,sedhiou,0.825435723,0.033344291,clinic,0.350952381,0.017191235,2018,7,Senegal,1.553618373,0.053550767,-0.61485554,0.00569593
ALL,sedhiou,0.407407407,0,health center,NA,NA,2018,7,Senegal,-0.374693449,NA,NA,NA
ALL,sedhiou,0.592592593,0,hospital,NA,NA,2018,7,Senegal,0.374693449,NA,NA,NA
ALL,tambacounda,0.720801097,0.05278703,clinic,0.314861132,0.052649307,2018,7,Senegal,0.948438789,0.068801225,-0.777489853,0.059564843
ALL,tambacounda,0.796296296,0.042431256,health center,0.381318681,0.027305352,2018,7,Senegal,1.363304843,0.068426534,-0.483954848,0.013396316
ALL,thies,0.726140866,0.043992205,clinic,0.398492706,0.047796411,2018,7,Senegal,0.975130159,0.048939017,-0.411749469,0.039761982
ALL,thies,0.847847848,0.044968679,health center,0.290595395,0.015064861,2018,7,Senegal,1.717820174,0.121514532,-0.892494129,0.005340289
