mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
private,foundiougne,0.4814814814814815,0,0.25,0,ALL,NA,NA,2017,7,Senegal
public,foundiougne,0.8365719280430324,0.017624406082888188,0.857810085715078,0.02416207299057606,ALL,0.3014682672021777,0.01413002890205428,2017,7,Senegal
public,gossas,0.8703703703703703,0.013453391801051443,0.875,0.030270131552365766,ALL,0.2736263736263736,0.02976524153093731,2017,7,Senegal
public,goudiry,0.7092700920785696,0.039437399072905124,0.884894817756523,0.01930118137070529,ALL,0.4583751641916529,0.0486841400600786,2017,7,Senegal
public,goudomp,0.8518518518518519,0.011269821241138844,0.8681229844912909,0.04058476795058677,ALL,0.30312474431992337,0.02053434700838373,2017,7,Senegal
private,guediawaye,0.38762430839078155,0.06740011393883918,0.8333333333333334,0,ALL,0.44761904761904764,0.009771222400810999,2017,7,Senegal
public,guediawaye,0.7962962962962963,0.013554167679840717,0.9166666666666667,0.060993754559283304,ALL,0.40317460317460313,0.0394028947342029,2017,7,Senegal
public,guinguineo,0.7407407407407407,0.035993530215094445,0.7777777777777778,0.06185365377725643,ALL,0.5435374149659863,0.05363012808200785,2017,7,Senegal
private,kaffrine,0.7407407407407407,0,0.7499999999999999,1.1102230246251565e-16,ALL,0.28571428571428575,0,2017,7,Senegal
public,kaffrine,0.7248677274561165,0.02015510343660741,0.7690476159415494,0.02264030201184914,ALL,0.3701499847940206,0.026714718580000112,2017,7,Senegal
public,kanel,0.6851851851851851,0.021271680172978733,0.7395833333333333,0.03529262387197242,ALL,0.19488536155202824,0.018618506308427298,2017,7,Senegal
private,kaolack,0.43469784652799326,0.06237538257131615,0.41468252754944757,0.04619971506443621,ALL,0.2971642660658336,0.019271333400803177,2017,7,Senegal
public,kaolack,0.7272421598421579,0.017630344513193664,0.8197146542400546,0.0214677547112774,ALL,0.47029312960662184,0.022768198129752466,2017,7,Senegal
public,kebemer,0.6927437660542028,0.031091226469679868,0.7465986407928985,0.0449477843754987,ALL,0.38120449053435457,0.021094623682549093,2017,7,Senegal
public,kedougou,0.7037037037037037,0.029902719546641903,0.7361111111111112,0.02414519409334315,ALL,0.4730935730935731,0.02295356796557928,2017,7,Senegal
private,kolda,0.521236115799976,0.08433193036542966,0.7990194893503658,0.1370173393868229,ALL,0.3952380952380952,0.020756661635907978,2017,7,Senegal
public,kolda,0.7104413328342274,0.010039876085064852,0.8047183327094508,0.031290994002623806,ALL,0.4605997426050589,0.03534149037292566,2017,7,Senegal
private,koumpentoum,0.6296296296296295,0,0.6666666666666666,0,ALL,0.34615384615384615,0.038461538461538464,2017,7,Senegal
public,koumpentoum,0.7665615071328578,0.03172361367862979,0.8846827873970438,0.024991833453084256,ALL,0.3570903154235748,0.027676283157844473,2017,7,Senegal
public,koungheul,0.8148148148148149,0.019125843684974896,0.9166666666666666,0.030429030972509218,ALL,0.36126984126984124,0.01422420621082394,2017,7,Senegal
public,linguere,0.6782945767301636,0.02255738608350306,0.7083333333333335,0.03548417728435896,ALL,0.42108903412004606,0.03045354610253144,2017,7,Senegal
private,louga,0.48148148148148145,0.07434521047809252,0.47023809250815074,0.11677189092674406,ALL,0.21978021978021978,0.06593406593406595,2017,7,Senegal
public,louga,0.7328290723974453,0.015938258655626047,0.8139671349472751,0.027646353018603863,ALL,0.4305542402252076,0.02095638585071662,2017,7,Senegal
public,malem hodar,0.7820105786456728,0.021149790508891857,0.8982142838215244,0.031687672582596624,ALL,0.5076064069414946,0.03403715083772104,2017,7,Senegal
public,matam,0.7525773343985394,0.017311693210918973,0.847938146945817,0.023694117730432136,ALL,0.32160033907527763,0.02645407257747697,2017,7,Senegal
private,mbacke,0.5308641904846823,0.05121431365791821,0.35555555238477365,0.023046441146063166,ALL,0.3928571428571428,0.035714285714285726,2017,7,Senegal
public,mbacke,0.8636173337890725,0.01455727469146735,0.8333333333333335,0.037166897494039536,ALL,0.3156708248734439,0.010278929415995626,2017,7,Senegal
private,mbour,0.649576963501324,0.08755890712000444,0.7190799300274875,0.07721932774747128,ALL,0.4413919413919413,0.09386151429281868,2017,7,Senegal
public,mbour,0.7331542432332646,0.023502632282792597,0.793422283472612,0.0255894810113122,ALL,0.3415111966836283,0.022788461784983324,2017,7,Senegal
public,medina yoroufoula,0.7962962962962963,0.013588877513061882,0.9166666666666666,0,ALL,0.5,0.07171371656006362,2017,7,Senegal
public,nioro du rip,0.7153097735300012,0.022973140345271398,0.7807219676224162,0.048095413536563575,ALL,0.3945418105100367,0.027418688916024503,2017,7,Senegal
private,oussouye,0.8148148148148148,0,0,0,ALL,NA,NA,2017,7,Senegal
public,oussouye,0.8813303128731078,0.029563943896911422,0.908163268648913,0.05958138429624587,ALL,0.2674091093847805,0.02459906417312336,2017,7,Senegal
private,pikine,0.4860368527468294,0.07731261571580943,0.5056369419220583,0.03545262330382711,ALL,0.3096757229282601,0.028971506791408554,2017,7,Senegal
public,pikine,0.7614516182363829,0.015969000202919074,0.8526448326055311,0.027521903228816754,ALL,0.34071610608355346,0.03298216155172492,2017,7,Senegal
public,podor,0.7228956228170087,0.016592599495556748,0.8333333333333333,0.011651588310672222,ALL,0.27877414495269204,0.022974068637686605,2017,7,Senegal
public,ranerou,0.7393431258448375,0.020342947029297904,0.7877358444849885,0.019775996216534652,ALL,0.2776831828978236,0.044416481373542274,2017,7,Senegal
private,rufisque,0.6422379866108447,0.06520609824754077,0.7499999999999999,1.1102230246251563e-16,ALL,0.24175824175824182,0.03682232160806115,2017,7,Senegal
public,rufisque,0.8353909411195591,0.046422554677452835,0.8611111078082143,0.07858907276471946,ALL,0.28258176514323086,0.017447064096291907,2017,7,Senegal
private,saint louis,0.5555555555555556,0.18518518518518517,0.8333333333333334,0,ALL,0.1956043956043956,0.027007045554823104,2017,7,Senegal
public,saint louis,0.749923488511917,0.021620492419575622,0.7820248041085784,0.03214611281775962,ALL,0.3432784661152044,0.027086949660069377,2017,7,Senegal
private,salemata,0.6666666666666667,0,0.8333333333333334,0,ALL,0.2912087912087912,0.03658422043120545,2017,7,Senegal
public,salemata,0.7174432387031234,0.04216835780025211,0.7983871007335421,0.03873149249545833,ALL,0.4427472891200839,0.04139819297832655,2017,7,Senegal
public,saraya,0.7104377069437396,0.020093205264621362,0.7689394057315452,0.036669914368037605,ALL,0.48717950658941817,0.04993807226558593,2017,7,Senegal
public,sedhiou,0.8614303977158043,0.006686566305557509,0.8394396602423662,0.02331881767568183,ALL,0.29906638086732196,0.012848640810954914,2017,7,Senegal
private,tambacounda,0.5493827226551723,0.044492919693592176,0.4687500111472699,0.08192096243555623,ALL,NA,NA,2017,7,Senegal
public,tambacounda,0.6839598853047021,0.029087436948810115,0.7432049794153136,0.03196009272462771,ALL,0.31201124681516,0.020721158114480324,2017,7,Senegal
private,thies,0.5679923506053625,0.13527273874442497,0.5777982709885081,0.2028258471007387,ALL,0.38331434413455184,0.017633406564416948,2017,7,Senegal
public,thies,0.6995377503099285,0.018402416165729917,0.7659647328568618,0.03448883388045629,ALL,0.430922175896133,0.023087752139912293,2017,7,Senegal
private,tivaoune,0.8888888888888888,0,0.9166666666666667,1.1102230246251564e-16,ALL,0.35567765567765564,0.03961970699485983,2017,7,Senegal
public,tivaoune,0.8633471644347519,0.018295511603460483,0.8213001383346965,0.02634011994764804,ALL,0.33926038410663784,0.015340672024644588,2017,7,Senegal
private,velingara,0.37937937798970245,0.009641581592799722,0.33333333333333337,0,ALL,NA,NA,2017,7,Senegal
public,velingara,0.7554474217789555,0.02890219967680979,0.8093673930358593,0.034449698899900245,ALL,0.3996629193277082,0.027434335380473365,2017,7,Senegal
private,ziguinchor,0.7910053019250722,0.018424028425336268,0.8541666953310925,0.06734761126586068,ALL,0.2338217380580265,0.10902935869241968,2017,7,Senegal
public,ziguinchor,0.827654321833196,0.012367088764971194,0.822222226978394,0.031642177024852794,ALL,0.2897265148092052,0.0137979758420478,2017,7,Senegal
private,linguere,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,matam,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,sedhiou,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,malem hodar,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,nioro du rip,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,saraya,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,kebemer,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,ranerou,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,dagana,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,podor,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,bounkiling,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,goudomp,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,bakel,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,goudiry,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,bignona,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,bambey,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,gossas,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,birkelane,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,koungheul,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,guinguineo,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,kedougou,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,medina yoroufoula,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
private,kanel,NA,NA,NA,NA,ALL,NA,NA,2017,7,Senegal
ALL,bakel,0.746031746031746,0.01428151445781646,0.8452380952380953,0.020742025370153853,clinic,0.2733974358974358,0.07686590380581385,2017,7,Senegal
ALL,bakel,0.5925925925925926,0,0.5833333333333334,0,health center,0.2857142857142857,0,2017,7,Senegal
ALL,bambey,0.8740740740740741,0.01735435396622774,0.8500000000000001,0.01531560972454468,clinic,0.31350078492935635,0.017601501319142978,2017,7,Senegal
ALL,bignona,0.7777777777777778,0.01791299382987683,0.8472222222222221,0.022152057847596395,clinic,0.33772893772893775,0.014220794037108889,2017,7,Senegal
ALL,bignona,0.8518518518518519,0,0.8333333333333334,0,health center,0.2186813186813187,0.05267852665585444,2017,7,Senegal
ALL,birkelane,0.7222222222222221,0.06762006882779827,0.7916666666666667,0.09128709291752764,clinic,0.367032967032967,0.09401375947881946,2017,7,Senegal
ALL,bounkiling,0.8425925925925927,0.013068969665088222,0.8437500000000001,0.018205900330871824,clinic,0.2244505494505495,0.015389814313542945,2017,7,Senegal
ALL,bounkiling,0.8888888888888888,0,0.8333333333333334,0,health center,NA,NA,2017,7,Senegal
ALL,dagana,0.6666666666666667,0.01791299382987683,0.7916666666666665,0.026658746387149816,clinic,0.3514362830152304,0.022155089382285015,2017,7,Senegal
ALL,dagana,0.6666666666666667,0,0.41666666666666663,0,health center,0.17216117216117216,0.051809888911543645,2017,7,Senegal
ALL,dakar,0.39705567702908406,0.0541436927062744,0.45937496831897223,0.08848020038610382,clinic,0.42787545787545783,0.027208198186555156,2017,7,Senegal
ALL,dakar,0.7507299563421076,0.04193450876020855,0.8073170465859507,0.05602074735346049,health center,0.42460300122159617,0.026303392535905704,2017,7,Senegal
ALL,dakar,0.5581715549360908,0.026434042822142477,0.39451952182841216,0.03895522302567916,hospital,0.2542755629205055,0.03151354884333468,2017,7,Senegal
ALL,diourbel,0.820774002191694,0.013472030040190016,0.7797006469414204,0.025659315990651393,clinic,0.30615052670149107,0.019767565595424256,2017,7,Senegal
ALL,diourbel,0.8333333174794281,0.04006168699440307,0.8416666452638948,0.03905124965835857,health center,0.302532249337958,0.021804539125289093,2017,7,Senegal
ALL,diourbel,0.8888888888888888,0,0.9166666666666665,1.1102230246251565e-16,hospital,0.43714285714285717,0.028266449891494693,2017,7,Senegal
ALL,fatick,0.8653426363784954,0.012223743257135001,0.8561191602113694,0.015814514209002793,clinic,0.2983134184372731,0.013672574812596105,2017,7,Senegal
ALL,fatick,0.6296296296296295,0,0.41666666666666663,0,health center,NA,NA,2017,7,Senegal
ALL,fatick,0.9629629629629629,0,1,0,hospital,0.32329670329670335,0.07065207694280021,2017,7,Senegal
ALL,foundiougne,0.7912547512348517,0.04452288633504291,0.780544517973123,0.07434402115584245,clinic,0.2989708703994419,0.014309540043084183,2017,7,Senegal
ALL,foundiougne,0.8395061728395061,0.03266359643289616,0.8611111111111112,0.02777777777777775,health center,0.30702075702075704,0.0325773029501795,2017,7,Senegal
ALL,gossas,0.8703703703703703,0.013453391801051443,0.875,0.030270131552365766,clinic,0.2736263736263736,0.02976524153093731,2017,7,Senegal
ALL,goudiry,0.6666666666666666,0.03599353021509447,0.8888888888888888,0.0233784836536159,clinic,0.46380952380952384,0.06794305338591548,2017,7,Senegal
ALL,goudiry,0.8148148148148149,0.058560697410525546,0.8749999999999999,0.03294039229342059,health center,0.4487179487179487,0.06048294875532898,2017,7,Senegal
ALL,goudomp,0.8518518518518519,0.013497573830660416,0.875,0.048018460715067116,clinic,0.3171428571428571,0.010801532551271337,2017,7,Senegal
ALL,goudomp,0.8518518518518519,0,0.8333333333333334,0,health center,0.27252747252747256,0.06055433657316945,2017,7,Senegal
ALL,guediawaye,0.5772172681962421,0.13983553929233805,0.9166666666666667,0.060993754559283304,clinic,0.40317460317460313,0.0394028947342029,2017,7,Senegal
ALL,guediawaye,0.7777777777777778,0,0.8333333333333334,0,health center,0.44761904761904764,0.009771222400810999,2017,7,Senegal
ALL,guinguineo,0.7407407407407407,0.035993530215094445,0.7777777777777778,0.06185365377725643,clinic,0.5435374149659863,0.05363012808200785,2017,7,Senegal
ALL,kaffrine,0.7066373279752305,0.014658468835485211,0.7500000000000002,0.01867920845957965,clinic,0.37570452768941714,0.029474485877679337,2017,7,Senegal
ALL,kaffrine,0.8518518518518519,0,0.9166666666666667,1.1102230246251565e-16,health center,0.31648351648351647,0.05319811381577168,2017,7,Senegal
ALL,kaffrine,0.9629629629629629,0,0.9166666666666666,0,hospital,0.32197802197802194,0.03349395748160037,2017,7,Senegal
ALL,kanel,0.6851851851851851,0.021271680172978733,0.7395833333333333,0.03529262387197242,clinic,0.19488536155202824,0.018618506308427298,2017,7,Senegal
ALL,kaolack,0.6305840167102279,0.02704746343316772,0.7413003792118473,0.042909120305063886,clinic,0.4387799731416865,0.019246215406917185,2017,7,Senegal
ALL,kaolack,0.7407407407407407,0.05237828008789237,0.75,0.1178511301977579,health center,0.31776556776556775,0.04792359582184987,2017,7,Senegal
ALL,kaolack,0.8518518518518519,0,0.8333333333333334,0,hospital,0.38461538461538464,0,2017,7,Senegal
ALL,kebemer,0.674074074074074,0.033048895358035006,0.7333333333333334,0.050874701906916835,clinic,0.3815159199774585,0.0443965965131909,2017,7,Senegal
ALL,kebemer,0.8148148148148148,0,0.8333333333333334,0,health center,0.38095238095238093,0.012858612496840983,2017,7,Senegal
ALL,kedougou,0.7037037037037037,0.029902719546641903,0.7361111111111112,0.02414519409334315,clinic,0.4730935730935731,0.02295356796557928,2017,7,Senegal
ALL,kolda,0.6584100012013117,0.03487563046292112,0.8246143551228554,0.031904954224328895,clinic,0.4473036822513154,0.02934028294797134,2017,7,Senegal
ALL,kolda,0.597222246993933,0.06138078821987186,0.75,0,health center,0.42857142857142855,0,2017,7,Senegal
ALL,kolda,0.33333333333333337,0,0.25,0,hospital,NA,NA,2017,7,Senegal
ALL,koumpentoum,0.7119759382429569,0.032676460723124495,0.8210659953166553,0.05341556137430766,clinic,0.3123642210724181,0.02735446016608731,2017,7,Senegal
ALL,koumpentoum,0.8518518518518519,0,0.9166666666666665,1.1102230246251565e-16,health center,0.42380952380952386,0.03232919802867132,2017,7,Senegal
ALL,koungheul,0.8148148148148149,0.019125843684974896,0.9166666666666666,0.030429030972509218,clinic,0.36126984126984124,0.01422420621082394,2017,7,Senegal
ALL,linguere,0.6666666666666666,0.026948402781814818,0.7083333333333333,0.03031695312954164,clinic,0.480952380952381,0.0375231161596437,2017,7,Senegal
ALL,linguere,0.7222222222222222,0.018518518518518493,0.7083333333333335,0.125,hospital,0.3708333333333333,0.030270317343611193,2017,7,Senegal
ALL,louga,0.6623825134293867,0.027569765616024724,0.7189054476057294,0.043244111954649646,clinic,0.34178836800791285,0.02202901731531874,2017,7,Senegal
ALL,louga,0.6558109537064714,0.06870199316309752,0.6968390327425432,0.11746265628628376,health center,0.5029059829059829,0.03131952360514343,2017,7,Senegal
ALL,malem hodar,0.7777777777777778,0.023424278964210205,0.8958333333333334,0.03568120160740312,clinic,0.49920634920634915,0.04021604376113989,2017,7,Senegal
ALL,malem hodar,0.8148148148148148,0,0.9166666666666667,1.1102230246251565e-16,health center,0.5466666666666666,0.04169258453176381,2017,7,Senegal
ALL,matam,0.7407407407407406,0.018830825841325054,0.8452380952380951,0.02695576741035995,clinic,0.29140415140415143,0.02960523595894983,2017,7,Senegal
ALL,matam,0.8333333333333333,0.016037507477489627,0.875,0.036084391824351573,health center,0.47738095238095235,0.029991918711873903,2017,7,Senegal
ALL,matam,0.8148148148148148,0,0.8333333333333334,0,hospital,0.5,0,2017,7,Senegal
ALL,mbacke,0.8150467213445445,0.04312382041084801,0.773856992500313,0.06465194061634093,clinic,0.2999127856270715,0.01004744236540242,2017,7,Senegal
ALL,mbacke,0.8888888888888888,0,0.8333333333333334,0,health center,0.3476190476190476,0.02199429596912859,2017,7,Senegal
ALL,mbacke,0.777777823074655,0.0897913464448698,0.5952381680366481,0.14430752107211225,hospital,0.5086342117908289,0.05511210836232962,2017,7,Senegal
ALL,mbour,0.7145523483663193,0.0361529277330949,0.7916666666666666,0.021990518879083945,clinic,0.40564277069210225,0.055292900708542043,2017,7,Senegal
