mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,kaolack,0.5472092061885512,0.04440977644453801,0.3569272000070733,0.08390710224243432,hospital,0.4606168986209619,0.07025270201425694,2015,6,Senegal
ALL,kebemer,0.7704524774529007,0.031307997618089924,0.8555145020142904,0.03202199350355574,clinic,0.4954483294355118,0.04138505766749603,2015,6,Senegal
ALL,kebemer,0.8127933979660685,0.030709815652569878,0.7916666666666667,0.044521464645426626,health center,0.44723046751816364,0.030479593786290164,2015,6,Senegal
ALL,kedougou,0.70319545041792,0.023643043451846042,0.8511928625779925,0.029944199756137536,clinic,0.36273801755050517,0.02975589954999357,2015,6,Senegal
ALL,kedougou,0.7576582432404062,0.0636272822837313,0.7955091541152164,0.06705753432023731,health center,0.3137388988186143,0.05338521461045243,2015,6,Senegal
ALL,kedougou,0.6852951595432406,0.03928355612985512,0.791584185898125,0.029462667097391336,hospital,0.33729613562688265,0.0462377065617107,2015,6,Senegal
ALL,kolda,0.641429712952466,0.039134397113498046,0.7127776976146186,0.057198579654595946,clinic,0.4032661355474936,0.02007035819564583,2015,6,Senegal
ALL,kolda,0.6618251805291769,0.1487331968670533,0.8214196478829037,0.07836360953586048,health center,0.2593821223169201,0.042435731967891056,2015,6,Senegal
ALL,kolda,0.6662267692344449,0.15713422451942038,0.5410893012868756,0.20623866968173926,hospital,0.3781945191928677,0.053628894667873774,2015,6,Senegal
ALL,koumpentoum,0.719264498864681,0.03297097976516848,0.8002108095435503,0.05368564478663315,clinic,0.4578907829323107,0.03548943519083008,2015,6,Senegal
ALL,koumpentoum,0.7407407407407407,0,0.75,0,health center,0.4480769230769231,0.056579114383773735,2015,6,Senegal
